gene_22	NODE_787898_length_270_cov_1.520930	94.382	89	5	0	251	339	268	2	2.23e-47	160
gene_22	NODE_786911_length_270_cov_1.776744	96.629	89	3	0	56	144	268	2	4.78e-42	146
gene_22	NODE_1455181_length_226_cov_1.029240	98.649	74	1	0	309	382	224	3	3.06e-41	144
gene_22	NODE_1077582_length_249_cov_2.180412	37.681	69	43	0	19	87	249	43	1.12e-07	52.8
gene_23	NODE_375723_length_372_cov_0.807571	73.134	67	18	0	53	119	35	235	1.47e-28	103
gene_23	NODE_124_length_45274_cov_96.664477	50.909	110	42	5	1	108	39604	39305	1.77e-18	83.2
gene_23	NODE_813543_length_268_cov_0.901408	38.000	50	29	1	69	116	14	163	4.60e-05	42.7
gene_24	NODE_216189_length_486_cov_1.941995	36.620	142	82	2	1	134	444	19	2.69e-15	75.9
gene_24	NODE_282817_length_425_cov_1.789189	40.496	121	56	3	219	338	391	74	5.46e-12	66.2
gene_24	NODE_767764_length_272_cov_1.502304	37.079	89	55	1	48	135	6	272	7.05e-10	58.9
gene_24	NODE_801235_length_269_cov_0.897196	37.662	77	48	0	54	130	32	262	8.79e-10	58.5
gene_24	NODE_606290_length_296_cov_2.634855	30.208	96	56	2	47	136	277	5	1.24e-09	58.2
gene_24	NODE_1371719_length_231_cov_1.085227	38.356	73	45	0	64	136	228	10	1.07e-08	55.1
gene_24	NODE_4277_length_4415_cov_5.331881	26.394	269	155	12	86	338	3872	3147	6.57e-08	58.2
gene_24	NODE_1366886_length_231_cov_1.295455	43.548	62	35	0	84	145	227	42	9.64e-08	52.4
gene_24	NODE_12787_length_2241_cov_2.612992	24.501	351	227	13	6	338	1464	472	4.29e-06	52.4
gene_24	NODE_104159_length_707_cov_1.246933	24.737	190	123	4	54	230	676	128	5.35e-06	50.8
gene_24	NODE_211108_length_492_cov_1.528604	50.980	51	24	1	288	337	11	163	1.04e-05	48.9
gene_27	NODE_147955_length_590_cov_1.252336	50.000	60	25	2	12	69	135	305	3.41e-07	50.8
gene_27	NODE_124_length_45274_cov_96.664477	45.714	70	27	3	14	77	37074	37268	1.79e-05	47.0
gene_29	NODE_347_length_23593_cov_12.989464	62.136	103	25	3	1	90	23338	23033	7.35e-31	117
gene_29	NODE_1039139_length_252_cov_0.974619	94.118	34	2	0	1	34	102	1	1.38e-16	70.9
gene_32	NODE_124_length_45274_cov_96.664477	77.193	57	13	0	1	57	35813	35983	3.60e-18	79.3
gene_32	NODE_1081_length_10686_cov_13.393002	65.385	52	18	0	1	52	1041	886	6.72e-13	64.3
gene_33	NODE_1081_length_10686_cov_13.393002	69.892	93	28	0	1	93	1297	1019	6.45e-39	140
gene_33	NODE_1236648_length_239_cov_1.788043	69.620	79	24	0	2	80	239	3	1.96e-36	121
gene_33	NODE_124_length_45274_cov_96.664477	69.231	91	28	0	1	91	35557	35829	5.27e-36	132
gene_34	NODE_105236_length_703_cov_1.824074	78.947	133	25	1	1	130	158	556	4.04e-71	216
gene_34	NODE_555_length_16621_cov_4.868586	68.452	168	31	2	1	146	211	714	2.39e-66	221
gene_34	NODE_117833_length_663_cov_2.090461	63.492	126	43	1	1	123	456	79	6.02e-50	162
gene_34	NODE_9291_length_2703_cov_2.614804	89.535	86	9	0	1	86	2446	2703	4.12e-48	169
gene_34	NODE_2014_length_7163_cov_3.829066	54.430	158	60	1	1	146	2322	2795	8.78e-48	168
gene_34	NODE_110545_length_685_cov_2.404762	61.468	109	42	0	1	109	674	348	2.69e-45	150
gene_34	NODE_35309_length_1247_cov_2.394295	62.727	110	41	0	5	114	642	971	3.39e-45	155
gene_34	NODE_399232_length_362_cov_0.736156	60.550	109	43	0	5	113	11	337	5.08e-45	146
gene_34	NODE_295941_length_416_cov_1.332410	52.174	138	61	2	11	143	414	1	2.29e-44	145
gene_34	NODE_105705_length_701_cov_2.614551	64.762	105	36	1	1	104	409	95	3.48e-44	147
gene_34	NODE_314_length_25092_cov_19.297999	62.385	109	41	0	1	109	8962	8636	6.39e-43	154
gene_34	NODE_536402_length_315_cov_1.257692	59.223	103	42	0	5	107	6	314	1.41e-42	139
gene_34	NODE_39401_length_1175_cov_1.786607	50.345	145	68	2	5	146	195	626	5.26e-42	146
gene_34	NODE_535084_length_315_cov_1.973077	58.252	103	43	0	5	107	310	2	7.91e-42	137
gene_34	NODE_28915_length_1391_cov_2.293413	49.324	148	69	2	5	146	277	720	1.16e-41	147
gene_34	NODE_5596_length_3702_cov_2.569235	58.333	108	44	1	2	109	683	363	9.13e-40	145
gene_34	NODE_441798_length_345_cov_2.127586	64.835	91	32	0	1	91	73	345	1.35e-38	130
gene_34	NODE_88192_length_771_cov_1.828212	56.364	110	47	1	5	114	416	90	2.14e-38	134
gene_34	NODE_285446_length_423_cov_1.983696	55.238	105	47	0	5	109	397	83	5.91e-38	129
gene_34	NODE_473409_length_334_cov_2.881720	96.721	61	2	0	1	61	183	1	1.09e-37	127
gene_34	NODE_158698_length_569_cov_1.490272	43.046	151	77	2	1	146	558	118	1.30e-37	129
gene_34	NODE_3714_length_4832_cov_3.312749	57.273	110	47	0	5	114	446	117	3.77e-37	137
